time	weight	gas_flow	pressure	laser	angle	angle_vel
0.0	-4.919182300567627	0.0	-1.3806143999099731	70.0482177734375	0.04676368524401141	0
0.005000999999992928	-4.919182300567627	0.0	-0.8203344345092773	70.0604248046875	0.04682112516048323	0.011485686157149106
0.010001000000102067	-4.919182300567627	0.0	-1.6977540254592896	70.0482177734375	0.04676368524401141	-0.011487983294113532
0.015001000000211206	-4.919182300567627	0.0	-1.222044587135315	70.0482177734375	0.04676368524401141	0.0
0.0200009999998656	-4.919182300567627	0.0	-1.1480454206466677	70.0604248046875	0.04682112516048323	0.011487983295158358
0.025000999999974738	-4.919182300567627	0.0	-1.1163314580917358	70.0604248046875	0.04682112516048323	0.0
0.030001000000083877	-4.919182300567627	0.0	-1.496898889541626	70.0482177734375	0.04676368524401141	-0.011487983294113532
0.03500100000019302	-4.932918548583984	0.0	-1.1374740600585938	70.0482177734375	0.04676368524401141	0.0
0.04000099999984741	-4.932918548583984	0.0	-0.43976691365242	70.0604248046875	0.04682112516048323	0.011487983295158358
0.04500099999995655	-4.932918548583984	0.0	0.1733696460723877	70.0604248046875	0.04682112516048323	0.0
0.05000100000006569	-4.932918548583984	0.0	-0.4291956126689911	70.0604248046875	0.04682112516048323	0.0
0.05500100000017483	-4.932918548583984	0.0	-0.6829072833061218	70.0604248046875	0.04682112516048323	0.0
0.06000099999982922	-4.932918548583984	0.0	0.4799379408359527	70.08484649658203	0.04693604521792838	0.022984011490618756
0.06500099999993836	-4.932918548583984	0.0	-0.0063427919521927	70.08484649658203	0.04693604521792838	0.0
0.0700010000000475	-4.932918548583984	0.0	-1.296043872833252	70.14588165283203	0.04722328080880898	0.05744711817486569
0.07500100000015664	-4.932918548583984	0.0	-0.1966265588998794	70.18250274658203	0.04739563942914335	0.034471724066121874
0.08000099999981103	-4.932918548583984	0.0	0.5222232341766357	70.30458068847656	0.04797029747818752	0.1149316098167783
0.08500099999992017	-4.932918548583984	0.0	-0.3340537250041961	70.4022445678711	0.048430134405553125	0.09196738547111377
0.09000100000002931	-4.932918548583984	0.0	-0.8837623596191406	70.60977935791016	0.049407587471587334	0.19549061320257466
